status,package,source_folder,display_name,batch,source_path,processed_path,backup_path,replacement_format
todo,actors-reality,reality gemini,paris hilton,,actors-reality/reality gemini/paris hilton,,,
todo,actors-reality,reality gemini,paul dj pauly d delvecchio,,actors-reality/reality gemini/paul dj pauly d delvecchio,,,
todo,actors-reality,reality gemini,paul peden,,actors-reality/reality gemini/paul peden,,,
todo,actors-reality,reality gemini,pauly d,,actors-reality/reality gemini/pauly d,,,
todo,actors-reality,reality gemini,pewdiepie,,actors-reality/reality gemini/pewdiepie,,,
todo,actors-reality,reality gemini,phil keoghan,,actors-reality/reality gemini/phil keoghan,,,
todo,actors-reality,reality gemini,porsha williams,,actors-reality/reality gemini/porsha williams,,,
todo,actors-reality,reality gemini,rachael ray,,actors-reality/reality gemini/rachael ray,,,
todo,actors-reality,reality gemini,rachel recchia,,actors-reality/reality gemini/rachel recchia,,,
todo,actors-reality,reality gemini,rachel reilly,,actors-reality/reality gemini/rachel reilly,,,
todo,actors-reality,reality gemini,ramona singer,,actors-reality/reality gemini/ramona singer,,,
todo,actors-reality,reality gemini,ray gantt,,actors-reality/reality gemini/ray gantt,,,
todo,actors-reality,reality gemini,ree drummond,,actors-reality/reality gemini/ree drummond,,,
todo,actors-reality,reality gemini,rick harrison,,actors-reality/reality gemini/rick harrison,,,
todo,actors-reality,reality gemini,rob dyrdek,,actors-reality/reality gemini/rob dyrdek,,,
todo,actors-reality,reality gemini,rob kardashian,,actors-reality/reality gemini/rob kardashian,,,
todo,actors-reality,reality gemini,ronnie ortiz-magro,,actors-reality/reality gemini/ronnie ortiz-magro,,,
todo,actors-reality,reality gemini,rupaul,,actors-reality/reality gemini/rupaul,,,
todo,actors-reality,reality gemini,savannah chrisley,,actors-reality/reality gemini/savannah chrisley,,,
todo,actors-reality,reality gemini,savannah palacio,,actors-reality/reality gemini/savannah palacio,,,
todo,actors-reality,reality gemini,scheana shay,,actors-reality/reality gemini/scheana shay,,,
todo,actors-reality,reality gemini,scott disick,,actors-reality/reality gemini/scott disick,,,
todo,actors-reality,reality gemini,scott van-der-sluis,,actors-reality/reality gemini/scott van-der-sluis,,,
todo,actors-reality,reality gemini,shane dawson,,actors-reality/reality gemini/shane dawson,,,
todo,actors-reality,reality gemini,shayne jansen,,actors-reality/reality gemini/shayne jansen,,,
todo,actors-reality,reality gemini,sheree whitfield,,actors-reality/reality gemini/sheree whitfield,,,
todo,actors-reality,reality gemini,shubham goel,,actors-reality/reality gemini/shubham goel,,,
todo,actors-reality,reality gemini,simon cowell,,actors-reality/reality gemini/simon cowell,,,
todo,actors-reality,reality gemini,sonja morgan,,actors-reality/reality gemini/sonja morgan,,,
todo,actors-reality,reality gemini,spencer pratt,,actors-reality/reality gemini/spencer pratt,,,
todo,actors-reality,reality gemini,stassi schroeder,,actors-reality/reality gemini/stassi schroeder,,,
todo,actors-reality,reality gemini,stevan ditter,,actors-reality/reality gemini/stevan ditter,,,
todo,actors-reality,reality gemini,steve harvey,,actors-reality/reality gemini/steve harvey,,,
todo,actors-reality,reality gemini,sue aikens,,actors-reality/reality gemini/sue aikens,,,
todo,actors-reality,reality gemini,sunny anderson,,actors-reality/reality gemini/sunny anderson,,,
todo,actors-reality,reality gemini,tamar braxton,,actors-reality/reality gemini/tamar braxton,,,
todo,actors-reality,reality gemini,tan france,,actors-reality/reality gemini/tan france,,,
todo,actors-reality,reality gemini,tana mongeau,,actors-reality/reality gemini/tana mongeau,,,
todo,actors-reality,reality gemini,teresa giudice,,actors-reality/reality gemini/teresa giudice,,,
todo,actors-reality,reality gemini,ti,,actors-reality/reality gemini/ti,,,
todo,actors-reality,reality gemini,tiffany new york pollard,,actors-reality/reality gemini/tiffany new york pollard,,,
todo,actors-reality,reality gemini,tim gunn,,actors-reality/reality gemini/tim gunn,,,
todo,actors-reality,reality gemini,tinsley mortimer,,actors-reality/reality gemini/tinsley mortimer,,,
todo,actors-reality,reality gemini,todd chrisley,,actors-reality/reality gemini/todd chrisley,,,
todo,actors-reality,reality gemini,tolu ekundare,,actors-reality/reality gemini/tolu ekundare,,,
todo,actors-reality,reality gemini,tom sandoval,,actors-reality/reality gemini/tom sandoval,,,
todo,actors-reality,reality gemini,trevor sova,,actors-reality/reality gemini/trevor sova,,,
todo,actors-reality,reality gemini,trisha paytas,,actors-reality/reality gemini/trisha paytas,,,
todo,actors-reality,reality gemini,ty pennington,,actors-reality/reality gemini/ty pennington,,,
todo,actors-reality,reality gemini,tyler cameron,,actors-reality/reality gemini/tyler cameron,,,
todo,actors-reality,reality gemini,tyra banks,,actors-reality/reality gemini/tyra banks,,,
todo,actors-reality,reality gemini,vanessa lachey,,actors-reality/reality gemini/vanessa lachey,,,
todo,actors-reality,reality gemini,vicki gunvalson,,actors-reality/reality gemini/vicki gunvalson,,,
todo,actors-reality,reality gemini,victor st john,,actors-reality/reality gemini/victor st john,,,
todo,actors-reality,reality gemini,vinny guadagnino,,actors-reality/reality gemini/vinny guadagnino,,,
todo,actors-reality,reality gemini,wes bergmann,,actors-reality/reality gemini/wes bergmann,,,
todo,actors-reality,reality gemini,will richardson,,actors-reality/reality gemini/will richardson,,,
todo,actors-reality,reality gemini,xanthi perdikomatis,,actors-reality/reality gemini/xanthi perdikomatis,,,
todo,actors-reality,reality gemini,yolanda hadid,,actors-reality/reality gemini/yolanda hadid,,,
todo,actors-reality,reality gemini,zack goytowski,,actors-reality/reality gemini/zack goytowski,,,
todo,actors-reality,reality gemini,zanab jaffrey,,actors-reality/reality gemini/zanab jaffrey,,,
todo,actors-reality,reality gemini,zay wilson,,actors-reality/reality gemini/zay wilson,,,
todo,actors-reality,realitystarspre,abbey humphreys,,actors-reality/realitystarspre/abbey humphreys,,,
todo,actors-reality,realitystarspre,adam lambert,,actors-reality/realitystarspre/adam lambert,,,
todo,actors-reality,realitystarspre,addison rae,,actors-reality/realitystarspre/addison rae,,,
todo,actors-reality,realitystarspre,adrienne bailon,,actors-reality/realitystarspre/adrienne bailon,,,
todo,actors-reality,realitystarspre,alara taneri,,actors-reality/realitystarspre/alara taneri,,,
todo,actors-reality,realitystarspre,alex henderson,,actors-reality/realitystarspre/alex henderson,,,
todo,actors-reality,realitystarspre,alex zamora,,actors-reality/realitystarspre/alex zamora,,,
todo,actors-reality,realitystarspre,alton brown,,actors-reality/realitystarspre/alton brown,,,
todo,actors-reality,realitystarspre,amber desiree smith,,actors-reality/realitystarspre/amber desiree smith,,,
todo,actors-reality,realitystarspre,amber morrison,,actors-reality/realitystarspre/amber morrison,,,
todo,actors-reality,realitystarspre,amber pike,,actors-reality/realitystarspre/amber pike,,,
todo,actors-reality,realitystarspre,amber portwood,,actors-reality/realitystarspre/amber portwood,,,
todo,actors-reality,realitystarspre,andy cohen,,actors-reality/realitystarspre/andy cohen,,,
todo,actors-reality,realitystarspre,angelina pivarnick,,actors-reality/realitystarspre/angelina pivarnick,,,
todo,actors-reality,realitystarspre,anne burrell,,actors-reality/realitystarspre/anne burrell,,,
todo,actors-reality,realitystarspre,anne-sophie petit-frere,,actors-reality/realitystarspre/anne-sophie petit-frere,,,
todo,actors-reality,realitystarspre,antoni porowski,,actors-reality/realitystarspre/antoni porowski,,,
todo,actors-reality,realitystarspre,ashlee simpson,,actors-reality/realitystarspre/ashlee simpson,,,
todo,actors-reality,realitystarspre,ashley carpenter,,actors-reality/realitystarspre/ashley carpenter,,,
todo,actors-reality,realitystarspre,avori henderson,,actors-reality/realitystarspre/avori henderson,,,
todo,actors-reality,realitystarspre,bartise bowden,,actors-reality/realitystarspre/bartise bowden,,,
todo,actors-reality,realitystarspre,bear grylls,,actors-reality/realitystarspre/bear grylls,,,
todo,actors-reality,realitystarspre,benaiah grunewald,,actors-reality/realitystarspre/benaiah grunewald,,,
todo,actors-reality,realitystarspre,beth chapman,,actors-reality/realitystarspre/beth chapman,,,
todo,actors-reality,realitystarspre,bethenny frankel,,actors-reality/realitystarspre/bethenny frankel,,,
todo,actors-reality,realitystarspre,blac chyna,,actors-reality/realitystarspre/blac chyna,,,
todo,actors-reality,realitystarspre,blippi,,actors-reality/realitystarspre/blippi,,,
todo,actors-reality,realitystarspre,bliss poureetezadi,,actors-reality/realitystarspre/bliss poureetezadi,,,
todo,actors-reality,realitystarspre,bobby berk,,actors-reality/realitystarspre/bobby berk,,,
todo,actors-reality,realitystarspre,bobby flay,,actors-reality/realitystarspre/bobby flay,,,
todo,actors-reality,realitystarspre,brandi glanville,,actors-reality/realitystarspre/brandi glanville,,,
todo,actors-reality,realitystarspre,brandi redmond,,actors-reality/realitystarspre/brandi redmond,,,
todo,actors-reality,realitystarspre,bri mcnees,,actors-reality/realitystarspre/bri mcnees,,,
todo,actors-reality,realitystarspre,bridget marquardt,,actors-reality/realitystarspre/bridget marquardt,,,
todo,actors-reality,realitystarspre,brittan byrd,,actors-reality/realitystarspre/brittan byrd,,,
todo,actors-reality,realitystarspre,brittany wicker,,actors-reality/realitystarspre/brittany wicker,,,
todo,actors-reality,realitystarspre,brooke hogan,,actors-reality/realitystarspre/brooke hogan,,,
todo,actors-reality,realitystarspre,bryton constantin,,actors-reality/realitystarspre/bryton constantin,,,
todo,actors-reality,realitystarspre,caitlyn jenner,,actors-reality/realitystarspre/caitlyn jenner,,,
todo,actors-reality,realitystarspre,calvin crooks,,actors-reality/realitystarspre/calvin crooks,,,
todo,actors-reality,realitystarspre,cam holmes,,actors-reality/realitystarspre/cam holmes,,,
todo,actors-reality,realitystarspre,camille grammer,,actors-reality/realitystarspre/camille grammer,,,
todo,actors-reality,realitystarspre,cardi b,,actors-reality/realitystarspre/cardi b,,,
todo,actors-reality,realitystarspre,carla hall,,actors-reality/realitystarspre/carla hall,,,
todo,actors-reality,realitystarspre,carrie underwood,,actors-reality/realitystarspre/carrie underwood,,,
todo,actors-reality,realitystarspre,carrington rodriguez,,actors-reality/realitystarspre/carrington rodriguez,,,
todo,actors-reality,realitystarspre,carson kressley,,actors-reality/realitystarspre/carson kressley,,,
todo,actors-reality,realitystarspre,cat cora,,actors-reality/realitystarspre/cat cora,,,
todo,actors-reality,realitystarspre,chad ochocinco,,actors-reality/realitystarspre/chad ochocinco,,,
todo,actors-reality,realitystarspre,charli damelio,,actors-reality/realitystarspre/charli damelio,,,
todo,actors-reality,realitystarspre,chase demoor,,actors-reality/realitystarspre/chase demoor,,,
todo,actors-reality,realitystarspre,chelsea griffin,,actors-reality/realitystarspre/chelsea griffin,,,
todo,actors-reality,realitystarspre,chip gaines,,actors-reality/realitystarspre/chip gaines,,,
todo,actors-reality,realitystarspre,chip hailstone,,actors-reality/realitystarspre/chip hailstone,,,
todo,actors-reality,realitystarspre,chloe veitch,,actors-reality/realitystarspre/chloe veitch,,,
todo,actors-reality,realitystarspre,chris fusco,,actors-reality/realitystarspre/chris fusco,,,
todo,actors-reality,realitystarspre,chris harrison,,actors-reality/realitystarspre/chris harrison,,,
todo,actors-reality,realitystarspre,chris sapphire,,actors-reality/realitystarspre/chris sapphire,,,
todo,actors-reality,realitystarspre,chrishell stause,,actors-reality/realitystarspre/chrishell stause,,,
todo,actors-reality,realitystarspre,christine hamilton,,actors-reality/realitystarspre/christine hamilton,,,
todo,actors-reality,realitystarspre,christine obanor,,actors-reality/realitystarspre/christine obanor,,,
todo,actors-reality,realitystarspre,clay gravesande,,actors-reality/realitystarspre/clay gravesande,,,
todo,actors-reality,realitystarspre,clayton echard,,actors-reality/realitystarspre/clayton echard,,,
todo,actors-reality,realitystarspre,coco austin,,actors-reality/realitystarspre/coco austin,,,
todo,actors-reality,realitystarspre,cole barnett,,actors-reality/realitystarspre/cole barnett,,,
todo,actors-reality,realitystarspre,colton underwood,,actors-reality/realitystarspre/colton underwood,,,
todo,actors-reality,realitystarspre,connor spies,,actors-reality/realitystarspre/connor spies,,,
todo,actors-reality,realitystarspre,corey harrison,,actors-reality/realitystarspre/corey harrison,,,
todo,actors-reality,realitystarspre,ct tamburello,,actors-reality/realitystarspre/ct tamburello,,,
todo,actors-reality,realitystarspre,curtis stone,,actors-reality/realitystarspre/curtis stone,,,
todo,actors-reality,realitystarspre,cynthia bailey,,actors-reality/realitystarspre/cynthia bailey,,,
todo,actors-reality,realitystarspre,damian powers,,actors-reality/realitystarspre/damian powers,,,
todo,actors-reality,realitystarspre,deena cortese,,actors-reality/realitystarspre/deena cortese,,,
todo,actors-reality,realitystarspre,deepti vempati,,actors-reality/realitystarspre/deepti vempati,,,
todo,actors-reality,realitystarspre,denise richards,,actors-reality/realitystarspre/denise richards,,,
todo,actors-reality,realitystarspre,devonta anderson,,actors-reality/realitystarspre/devonta anderson,,,
todo,actors-reality,realitystarspre,dixie damelio,,actors-reality/realitystarspre/dixie damelio,,,
todo,actors-reality,realitystarspre,dog the bounty hunter,,actors-reality/realitystarspre/dog the bounty hunter,,,
todo,actors-reality,realitystarspre,dominique defoe,,actors-reality/realitystarspre/dominique defoe,,,
todo,actors-reality,realitystarspre,donald trump,,actors-reality/realitystarspre/donald trump,,,
todo,actors-reality,realitystarspre,dorit kemsley,,actors-reality/realitystarspre/dorit kemsley,,,
todo,actors-reality,realitystarspre,dr drew pinsky,,actors-reality/realitystarspre/dr drew pinsky,,,
todo,actors-reality,realitystarspre,dr phil mcgraw,,actors-reality/realitystarspre/dr phil mcgraw,,,
todo,actors-reality,realitystarspre,elys hutchinson,,actors-reality/realitystarspre/elys hutchinson,,,
todo,actors-reality,realitystarspre,emeril lagasse,,actors-reality/realitystarspre/emeril lagasse,,,
todo,actors-reality,realitystarspre,emily miller,,actors-reality/realitystarspre/emily miller,,,
todo,actors-reality,realitystarspre,emma betsinger,,actors-reality/realitystarspre/emma betsinger,,,
todo,actors-reality,realitystarspre,emma chamberlain,,actors-reality/realitystarspre/emma chamberlain,,,
todo,actors-reality,realitystarspre,erika jayne,,actors-reality/realitystarspre/erika jayne,,,
todo,actors-reality,realitystarspre,flavor flav,,actors-reality/realitystarspre/flavor flav,,,
todo,actors-reality,realitystarspre,francesca farago,,actors-reality/realitystarspre/francesca farago,,,
todo,actors-reality,realitystarspre,freddie powell,,actors-reality/realitystarspre/freddie powell,,,
todo,actors-reality,realitystarspre,georgia hassarati,,actors-reality/realitystarspre/georgia hassarati,,,
todo,actors-reality,realitystarspre,giada de laurentiis,,actors-reality/realitystarspre/giada de laurentiis,,,
todo,actors-reality,realitystarspre,giannina gibelli,,actors-reality/realitystarspre/giannina gibelli,,,
todo,actors-reality,realitystarspre,gordon ramsay,,actors-reality/realitystarspre/gordon ramsay,,,
todo,actors-reality,realitystarspre,guy fieri,,actors-reality/realitystarspre/guy fieri,,,
todo,actors-reality,realitystarspre,hannah brown,,actors-reality/realitystarspre/hannah brown,,,
todo,actors-reality,realitystarspre,harry jowsey,,actors-reality/realitystarspre/harry jowsey,,,
todo,actors-reality,realitystarspre,heather rae young,,actors-reality/realitystarspre/heather rae young,,,
todo,actors-reality,realitystarspre,heidi klum,,actors-reality/realitystarspre/heidi klum,,,
todo,actors-reality,realitystarspre,heidi montag,,actors-reality/realitystarspre/heidi montag,,,
todo,actors-reality,realitystarspre,holly madison,,actors-reality/realitystarspre/holly madison,,,
todo,actors-reality,realitystarspre,holly scarfone,,actors-reality/realitystarspre/holly scarfone,,,
todo,actors-reality,realitystarspre,honey boo boo,,actors-reality/realitystarspre/honey boo boo,,,
todo,actors-reality,realitystarspre,hulk hogan,,actors-reality/realitystarspre/hulk hogan,,,
todo,actors-reality,realitystarspre,ice-t,,actors-reality/realitystarspre/ice-t,,,
todo,actors-reality,realitystarspre,ines tazi,,actors-reality/realitystarspre/ines tazi,,,
todo,actors-reality,realitystarspre,izzy fairthorne,,actors-reality/realitystarspre/izzy fairthorne,,,
todo,actors-reality,realitystarspre,izzy zapata,,actors-reality/realitystarspre/izzy zapata,,,
todo,actors-reality,realitystarspre,jake paul,,actors-reality/realitystarspre/jake paul,,,
todo,actors-reality,realitystarspre,james charles,,actors-reality/realitystarspre/james charles,,,
todo,actors-reality,realitystarspre,jamie oliver,,actors-reality/realitystarspre/jamie oliver,,,
todo,actors-reality,realitystarspre,jasmine johnson,,actors-reality/realitystarspre/jasmine johnson,,,
todo,actors-reality,realitystarspre,jason oppenheim,,actors-reality/realitystarspre/jason oppenheim,,,
todo,actors-reality,realitystarspre,jeff probst,,actors-reality/realitystarspre/jeff probst,,,
todo,actors-reality,realitystarspre,jeffree star,,actors-reality/realitystarspre/jeffree star,,,
todo,actors-reality,realitystarspre,jenelle evans,,actors-reality/realitystarspre/jenelle evans,,,
todo,actors-reality,realitystarspre,jenni jwoww farley,,actors-reality/realitystarspre/jenni jwoww farley,,,
todo,actors-reality,realitystarspre,jessica barrett,,actors-reality/realitystarspre/jessica barrett,,,
todo,actors-reality,realitystarspre,jessica batten,,actors-reality/realitystarspre/jessica batten,,,
todo,actors-reality,realitystarspre,jessica simpson,,actors-reality/realitystarspre/jessica simpson,,,
todo,actors-reality,realitystarspre,jessica vestal,,actors-reality/realitystarspre/jessica vestal,,,
todo,actors-reality,realitystarspre,jimmy presnell,,actors-reality/realitystarspre/jimmy presnell,,,
todo,actors-reality,realitystarspre,joanna gaines,,actors-reality/realitystarspre/joanna gaines,,,
todo,actors-reality,realitystarspre,joey sasso,,actors-reality/realitystarspre/joey sasso,,,
todo,actors-reality,realitystarspre,johnny bananas,,actors-reality/realitystarspre/johnny bananas,,,
todo,actors-reality,realitystarspre,jojo fletcher,,actors-reality/realitystarspre/jojo fletcher,,,
todo,actors-reality,realitystarspre,jonathan cheban,,actors-reality/realitystarspre/jonathan cheban,,,
todo,actors-reality,realitystarspre,jonathan van ness,,actors-reality/realitystarspre/jonathan van ness,,,
todo,actors-reality,realitystarspre,jordan faeth,,actors-reality/realitystarspre/jordan faeth,,,
todo,actors-reality,realitystarspre,judge judy sheindlin,,actors-reality/realitystarspre/judge judy sheindlin,,,
todo,actors-reality,realitystarspre,julie chen,,actors-reality/realitystarspre/julie chen,,,
todo,actors-reality,realitystarspre,juliette porter,,actors-reality/realitystarspre/juliette porter,,,
todo,actors-reality,realitystarspre,justin assada,,actors-reality/realitystarspre/justin assada,,,
todo,actors-reality,realitystarspre,justine joy ndiba,,actors-reality/realitystarspre/justine joy ndiba,,,
todo,actors-reality,realitystarspre,kaitlyn bristowe,,actors-reality/realitystarspre/kaitlyn bristowe,,,
todo,actors-reality,realitystarspre,kandi burruss,,actors-reality/realitystarspre/kandi burruss,,,
todo,actors-reality,realitystarspre,kariselle snow,,actors-reality/realitystarspre/kariselle snow,,,
todo,actors-reality,realitystarspre,kelly clarkson,,actors-reality/realitystarspre/kelly clarkson,,,
todo,actors-reality,realitystarspre,kelly osbourne,,actors-reality/realitystarspre/kelly osbourne,,,
todo,actors-reality,realitystarspre,kendra wilkinson,,actors-reality/realitystarspre/kendra wilkinson,,,
todo,actors-reality,realitystarspre,kenya moore,,actors-reality/realitystarspre/kenya moore,,,
todo,actors-reality,realitystarspre,khaby lame,,actors-reality/realitystarspre/khaby lame,,,
todo,actors-reality,realitystarspre,khloe kardashian,,actors-reality/realitystarspre/khloe kardashian,,,
todo,actors-reality,realitystarspre,kim kardashian,,actors-reality/realitystarspre/kim kardashian,,,
todo,actors-reality,realitystarspre,kourtney kardashian,,actors-reality/realitystarspre/kourtney kardashian,,,
todo,actors-reality,realitystarspre,kris jenner,,actors-reality/realitystarspre/kris jenner,,,
todo,actors-reality,realitystarspre,kyle abrams,,actors-reality/realitystarspre/kyle abrams,,,
todo,actors-reality,realitystarspre,kyle richards,,actors-reality/realitystarspre/kyle richards,,,
todo,actors-reality,realitystarspre,kylie jenner,,actors-reality/realitystarspre/kylie jenner,,,
todo,actors-reality,realitystarspre,lala kent,,actors-reality/realitystarspre/lala kent,,,
todo,actors-reality,realitystarspre,lauren conrad,,actors-reality/realitystarspre/lauren conrad,,,
todo,actors-reality,realitystarspre,lauren lc chamblin,,actors-reality/realitystarspre/lauren lc chamblin,,,
todo,actors-reality,realitystarspre,lauren speed,,actors-reality/realitystarspre/lauren speed,,,
todo,actors-reality,realitystarspre,lauren speed-hamilton,,actors-reality/realitystarspre/lauren speed-hamilton,,,
todo,actors-reality,realitystarspre,lisa rinna,,actors-reality/realitystarspre/lisa rinna,,,
todo,actors-reality,realitystarspre,lisa vanderpump,,actors-reality/realitystarspre/lisa vanderpump,,,
todo,actors-reality,realitystarspre,logan paul,,actors-reality/realitystarspre/logan paul,,,
todo,actors-reality,realitystarspre,louis russell,,actors-reality/realitystarspre/louis russell,,,
todo,actors-reality,realitystarspre,luann de lesseps,,actors-reality/realitystarspre/luann de lesseps,,,
todo,actors-reality,realitystarspre,lydia velez gonzalez,,actors-reality/realitystarspre/lydia velez gonzalez,,,
todo,actors-reality,realitystarspre,maci bookout,,actors-reality/realitystarspre/maci bookout,,,
todo,actors-reality,realitystarspre,manrika khaira,,actors-reality/realitystarspre/manrika khaira,,,
todo,actors-reality,realitystarspre,marcus samuelsson,,actors-reality/realitystarspre/marcus samuelsson,,,
todo,actors-reality,realitystarspre,mark cuevas,,actors-reality/realitystarspre/mark cuevas,,,
todo,actors-reality,realitystarspre,mary fitzgerald,,actors-reality/realitystarspre/mary fitzgerald,,,
todo,actors-reality,realitystarspre,max joseph,,actors-reality/realitystarspre/max joseph,,,
todo,actors-reality,realitystarspre,melinda melrose,,actors-reality/realitystarspre/melinda melrose,,,
todo,actors-reality,realitystarspre,melissa gorga,,actors-reality/realitystarspre/melissa gorga,,,
todo,actors-reality,realitystarspre,micah lussier,,actors-reality/realitystarspre/micah lussier,,,
todo,actors-reality,realitystarspre,mike boogie malin,,actors-reality/realitystarspre/mike boogie malin,,,
todo,actors-reality,realitystarspre,mike gibney,,actors-reality/realitystarspre/mike gibney,,,
todo,actors-reality,realitystarspre,mike the situation sorrentino,,actors-reality/realitystarspre/mike the situation sorrentino,,,
todo,actors-reality,realitystarspre,mitchell eason,,actors-reality/realitystarspre/mitchell eason,,,
todo,actors-reality,realitystarspre,molly yeh,,actors-reality/realitystarspre/molly yeh,,,
todo,actors-reality,realitystarspre,mrbeast,,actors-reality/realitystarspre/mrbeast,,,
todo,actors-reality,realitystarspre,nancy rodriguez,,actors-reality/realitystarspre/nancy rodriguez,,,
todo,actors-reality,realitystarspre,nene leakes,,actors-reality/realitystarspre/nene leakes,,,
todo,actors-reality,realitystarspre,nev schulman,,actors-reality/realitystarspre/nev schulman,,,
todo,actors-reality,realitystarspre,nick cannon,,actors-reality/realitystarspre/nick cannon,,,
todo,actors-reality,realitystarspre,nick lachey,,actors-reality/realitystarspre/nick lachey,,,
todo,actors-reality,realitystarspre,nick uhlenhuth,,actors-reality/realitystarspre/nick uhlenhuth,,,
todo,actors-reality,realitystarspre,nick viall,,actors-reality/realitystarspre/nick viall,,,
todo,actors-reality,realitystarspre,nicole richie,,actors-reality/realitystarspre/nicole richie,,,
todo,actors-reality,realitystarspre,nigel jones,,actors-reality/realitystarspre/nigel jones,,,
todo,actors-reality,realitystarspre,nigella lawson,,actors-reality/realitystarspre/nigella lawson,,,
todo,actors-reality,realitystarspre,nikita dragun,,actors-reality/realitystarspre/nikita dragun,,,
todo,actors-reality,realitystarspre,olivia rae,,actors-reality/realitystarspre/olivia rae,,,
todo,actors-reality,realitystarspre,ollie sutherland,,actors-reality/realitystarspre/ollie sutherland,,,
todo,actors-reality,realitystarspre,ozzy osbourne,,actors-reality/realitystarspre/ozzy osbourne,,,
todo,actors-reality,realitystarspre,padma lakshmi,,actors-reality/realitystarspre/padma lakshmi,,,
todo,actors-reality,realitystarspre,paris hilton,,actors-reality/realitystarspre/paris hilton,,,
todo,actors-reality,realitystarspre,paul dj pauly d delvecchio,,actors-reality/realitystarspre/paul dj pauly d delvecchio,,,
todo,actors-reality,realitystarspre,paul peden,,actors-reality/realitystarspre/paul peden,,,
todo,actors-reality,realitystarspre,pauly d,,actors-reality/realitystarspre/pauly d,,,
todo,actors-reality,realitystarspre,pewdiepie,,actors-reality/realitystarspre/pewdiepie,,,
todo,actors-reality,realitystarspre,phil keoghan,,actors-reality/realitystarspre/phil keoghan,,,
todo,actors-reality,realitystarspre,porsha williams,,actors-reality/realitystarspre/porsha williams,,,
todo,actors-reality,realitystarspre,rachael ray,,actors-reality/realitystarspre/rachael ray,,,
todo,actors-reality,realitystarspre,rachel recchia,,actors-reality/realitystarspre/rachel recchia,,,
todo,actors-reality,realitystarspre,rachel reilly,,actors-reality/realitystarspre/rachel reilly,,,
todo,actors-reality,realitystarspre,ramona singer,,actors-reality/realitystarspre/ramona singer,,,
todo,actors-reality,realitystarspre,ray gantt,,actors-reality/realitystarspre/ray gantt,,,
todo,actors-reality,realitystarspre,ree drummond,,actors-reality/realitystarspre/ree drummond,,,
todo,actors-reality,realitystarspre,rick harrison,,actors-reality/realitystarspre/rick harrison,,,
todo,actors-reality,realitystarspre,rob dyrdek,,actors-reality/realitystarspre/rob dyrdek,,,
todo,actors-reality,realitystarspre,rob kardashian,,actors-reality/realitystarspre/rob kardashian,,,
todo,actors-reality,realitystarspre,ronnie ortiz-magro,,actors-reality/realitystarspre/ronnie ortiz-magro,,,
todo,actors-reality,realitystarspre,rupaul,,actors-reality/realitystarspre/rupaul,,,
todo,actors-reality,realitystarspre,savannah chrisley,,actors-reality/realitystarspre/savannah chrisley,,,
todo,actors-reality,realitystarspre,savannah palacio,,actors-reality/realitystarspre/savannah palacio,,,
todo,actors-reality,realitystarspre,scheana shay,,actors-reality/realitystarspre/scheana shay,,,
todo,actors-reality,realitystarspre,scott disick,,actors-reality/realitystarspre/scott disick,,,
todo,actors-reality,realitystarspre,scott van-der-sluis,,actors-reality/realitystarspre/scott van-der-sluis,,,
todo,actors-reality,realitystarspre,shane dawson,,actors-reality/realitystarspre/shane dawson,,,
todo,actors-reality,realitystarspre,shayne jansen,,actors-reality/realitystarspre/shayne jansen,,,
todo,actors-reality,realitystarspre,sheree whitfield,,actors-reality/realitystarspre/sheree whitfield,,,
todo,actors-reality,realitystarspre,shubham goel,,actors-reality/realitystarspre/shubham goel,,,
todo,actors-reality,realitystarspre,simon cowell,,actors-reality/realitystarspre/simon cowell,,,
todo,actors-reality,realitystarspre,sonja morgan,,actors-reality/realitystarspre/sonja morgan,,,
todo,actors-reality,realitystarspre,spencer pratt,,actors-reality/realitystarspre/spencer pratt,,,
todo,actors-reality,realitystarspre,stassi schroeder,,actors-reality/realitystarspre/stassi schroeder,,,
todo,actors-reality,realitystarspre,stevan ditter,,actors-reality/realitystarspre/stevan ditter,,,
todo,actors-reality,realitystarspre,steve harvey,,actors-reality/realitystarspre/steve harvey,,,
todo,actors-reality,realitystarspre,sue aikens,,actors-reality/realitystarspre/sue aikens,,,
todo,actors-reality,realitystarspre,sunny anderson,,actors-reality/realitystarspre/sunny anderson,,,
todo,actors-reality,realitystarspre,tamar braxton,,actors-reality/realitystarspre/tamar braxton,,,
todo,actors-reality,realitystarspre,tan france,,actors-reality/realitystarspre/tan france,,,
todo,actors-reality,realitystarspre,tana mongeau,,actors-reality/realitystarspre/tana mongeau,,,
todo,actors-reality,realitystarspre,teresa giudice,,actors-reality/realitystarspre/teresa giudice,,,
todo,actors-reality,realitystarspre,ti,,actors-reality/realitystarspre/ti,,,
todo,actors-reality,realitystarspre,tiffany new york pollard,,actors-reality/realitystarspre/tiffany new york pollard,,,
todo,actors-reality,realitystarspre,tim gunn,,actors-reality/realitystarspre/tim gunn,,,
todo,actors-reality,realitystarspre,tinsley mortimer,,actors-reality/realitystarspre/tinsley mortimer,,,
todo,actors-reality,realitystarspre,todd chrisley,,actors-reality/realitystarspre/todd chrisley,,,
todo,actors-reality,realitystarspre,tolu ekundare,,actors-reality/realitystarspre/tolu ekundare,,,
todo,actors-reality,realitystarspre,tom sandoval,,actors-reality/realitystarspre/tom sandoval,,,
